ID_SOCIEDAD,ID_SEGMENTO,SEGMENTO2,ID_LINEA_PRODUCTO_AGREG,ID_AGRUP_PRODUCTO,ID_AGRUP_PROD,ID_AGRUP_CANAL,ID_ZONA,Año,ID_MES,Fecha_Mes,Altas M,Altas_Mes_C+T,Altas_Mes_Tra,Bajas M,Bajas_Mes_C+T,Bajas_Mes_Tra,Neto M,Cartera_Acu
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202103,31/3/21 00:00,20,20,0,-17,-17,0,3,3
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202103,31/3/21 00:00,0,0,0,-5,-5,0,-5,-5
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202103,31/3/21 00:00,11,11,0,-57,-57,0,-46,-46
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202103,31/3/21 00:00,3,3,0,-3,-3,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202103,31/3/21 00:00,7,7,0,-4,-4,0,3,3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202103,31/3/21 00:00,40,40,0,-29,-29,0,11,11
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202103,31/3/21 00:00,2,2,0,-237,-237,0,-235,-235
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202103,31/3/21 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202103,31/3/21 00:00,7,7,0,-25,-25,0,-18,-18
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202103,31/3/21 00:00,1,1,0,-1,-1,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202104,30/4/21 00:00,5,5,0,-1,-1,0,4,4
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202104,30/4/21 00:00,29,29,0,-8,-8,0,21,21
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202104,30/4/21 00:00,6,6,0,-11,-11,0,-5,-5
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202104,30/4/21 00:00,13,13,0,-28,-28,0,-15,-15
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202104,30/4/21 00:00,2,2,0,-2,-2,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202104,30/4/21 00:00,1,1,0,-4,-4,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202104,30/4/21 00:00,20,20,0,-17,-17,0,3,3
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202104,30/4/21 00:00,4,4,0,-8,-8,0,-4,-4
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202104,30/4/21 00:00,14,14,0,-25,-25,0,-11,-11
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202104,30/4/21 00:00,4,4,0,-3,-3,0,1,1
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202104,30/4/21 00:00,2,2,0,-3,-3,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202104,30/4/21 00:00,11,11,0,-22,-22,0,-11,-11
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202104,30/4/21 00:00,2,2,0,-160,-160,0,-158,-158
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202104,30/4/21 00:00,1,1,0,-6,-6,0,-5,-5
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202104,30/4/21 00:00,7,7,0,-11,-11,0,-4,-4
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202104,30/4/21 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202105,31/5/21 00:00,2,2,0,-3,-3,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202105,31/5/21 00:00,17,17,0,-13,-13,0,4,4
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202105,31/5/21 00:00,1,1,0,-15,-15,0,-14,-14
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202105,31/5/21 00:00,8,8,0,-37,-37,0,-29,-29
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202105,31/5/21 00:00,1,1,0,-4,-4,0,-3,-3
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202105,31/5/21 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202105,31/5/21 00:00,21,21,0,-22,-22,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202105,31/5/21 00:00,2,2,0,-10,-10,0,-8,-8
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202105,31/5/21 00:00,13,13,0,-29,-29,0,-16,-16
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202105,31/5/21 00:00,5,5,0,-5,-5,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202105,31/5/21 00:00,6,6,0,-1,-1,0,5,5
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202105,31/5/21 00:00,11,11,0,-19,-19,0,-8,-8
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202105,31/5/21 00:00,2,2,0,-164,-164,0,-162,-162
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202105,31/5/21 00:00,1,1,0,-8,-8,0,-7,-7
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202105,31/5/21 00:00,7,7,0,-18,-18,0,-11,-11
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202105,31/5/21 00:00,1,1,0,-1,-1,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202106,30/6/21 00:00,3,3,0,-4,-4,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202106,30/6/21 00:00,21,21,0,-6,-6,0,15,15
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202106,30/6/21 00:00,7,7,0,-19,-19,0,-12,-12
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202106,30/6/21 00:00,17,17,0,-25,-25,0,-8,-8
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202106,30/6/21 00:00,2,2,0,-4,-4,0,-2,-2
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202106,30/6/21 00:00,1,1,0,-3,-3,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202106,30/6/21 00:00,27,27,0,-8,-8,0,19,19
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202106,30/6/21 00:00,6,6,0,-17,-17,0,-11,-11
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202106,30/6/21 00:00,10,10,0,-23,-23,0,-13,-13
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202106,30/6/21 00:00,5,5,0,-2,-2,0,3,3
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202106,30/6/21 00:00,7,7,0,-6,-6,0,1,1
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202106,30/6/21 00:00,15,15,0,-22,-22,0,-7,-7
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202106,30/6/21 00:00,1,1,0,-160,-160,0,-159,-159
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202106,30/6/21 00:00,3,3,0,-3,-3,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202106,30/6/21 00:00,3,3,0,-17,-17,0,-14,-14
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202106,30/6/21 00:00,1,1,0,-2,-2,0,-1,-1
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202107,31/7/21 00:00,1,1,0,-3,-3,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202107,31/7/21 00:00,35,35,0,-9,-9,0,26,26
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202107,31/7/21 00:00,2,2,0,-27,-27,0,-25,-25
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202107,31/7/21 00:00,17,17,0,-25,-25,0,-8,-8
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202107,31/7/21 00:00,5,5,0,-2,-2,0,3,3
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202107,31/7/21 00:00,1,1,0,-4,-4,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202107,31/7/21 00:00,24,24,0,-15,-15,0,9,9
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202107,31/7/21 00:00,6,6,0,-27,-27,0,-21,-21
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202107,31/7/21 00:00,15,15,0,-26,-26,0,-11,-11
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202107,31/7/21 00:00,3,3,0,-3,-3,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202107,31/7/21 00:00,5,5,0,-8,-8,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202107,31/7/21 00:00,27,27,0,-20,-20,0,7,7
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202107,31/7/21 00:00,0,0,0,-145,-145,0,-145,-145
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202107,31/7/21 00:00,2,2,0,-16,-16,0,-14,-14
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202107,31/7/21 00:00,5,5,0,-12,-12,0,-7,-7
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202107,31/7/21 00:00,7,7,0,-1,-1,0,6,6
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202108,31/8/21 00:00,4,4,0,-2,-2,0,2,2
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202108,31/8/21 00:00,10,10,0,-14,-14,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202108,31/8/21 00:00,0,0,0,-25,-25,0,-25,-25
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202108,31/8/21 00:00,11,11,0,-20,-20,0,-9,-9
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202108,31/8/21 00:00,3,3,0,-1,-1,0,2,2
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202108,31/8/21 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202108,31/8/21 00:00,13,13,0,-14,-14,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA02,2021,202108,31/8/21 00:00,3,3,0,-152,-152,0,-149,-149
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA02,2021,202108,31/8/21 00:00,4,4,0,-33,-33,0,-29,-29
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202108,31/8/21 00:00,8,8,0,-17,-17,0,-9,-9
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202108,31/8/21 00:00,2,2,0,-2,-2,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202108,31/8/21 00:00,12,12,0,-7,-7,0,5,5
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202108,31/8/21 00:00,17,17,0,-11,-11,0,6,6
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202108,31/8/21 00:00,13,13,0,-114,-114,0,-101,-101
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202108,31/8/21 00:00,1,1,0,-19,-19,0,-18,-18
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202108,31/8/21 00:00,9,9,0,-9,-9,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202108,31/8/21 00:00,3,3,0,-1,-1,0,2,2
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202109,30/9/21 00:00,5,5,0,-8,-8,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202109,30/9/21 00:00,29,29,0,-12,-12,0,17,17
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202109,30/9/21 00:00,8,8,0,-34,-34,0,-26,-26
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202109,30/9/21 00:00,18,18,0,-24,-24,0,-6,-6
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202109,30/9/21 00:00,34,34,0,-2,-2,0,32,32
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202109,30/9/21 00:00,0,0,0,-5,-5,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202109,30/9/21 00:00,15,15,0,-15,-15,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202109,30/9/21 00:00,14,14,0,-28,-28,0,-14,-14
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202109,30/9/21 00:00,10,10,0,-2,-2,0,8,8
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202109,30/9/21 00:00,22,22,0,-15,-15,0,7,7
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202109,30/9/21 00:00,16,16,0,-20,-20,0,-4,-4
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202109,30/9/21 00:00,6,6,0,-133,-133,0,-127,-127
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202109,30/9/21 00:00,8,8,0,-15,-15,0,-7,-7
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202109,30/9/21 00:00,13,13,0,-22,-22,0,-9,-9
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202109,30/9/21 00:00,15,15,0,0,0,0,15,15
SOC02,SEG01,LP01,1,1,PROD02,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD03,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD04,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD09,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD10,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,1,PDTE,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202110,31/10/21 00:00,7,7,0,-3,-3,0,4,4
SOC01,SEG02,LP01,1,1,PROD11,1,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202110,31/10/21 00:00,56,56,0,-21,-21,0,35,35
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202110,31/10/21 00:00,31,31,0,-13,-13,0,18,18
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202110,31/10/21 00:00,101,100,1,-1,-1,0,100,100
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA01,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202110,31/10/21 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202110,31/10/21 00:00,7,7,0,-12,-12,0,-5,-5
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA02,2021,202110,31/10/21 00:00,1,1,0,-69,-69,0,-68,-68
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202110,31/10/21 00:00,3,3,0,-1,-1,0,2,2
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA02,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202110,31/10/21 00:00,21,21,0,-2,-2,0,19,19
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA02,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA02,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202110,31/10/21 00:00,9,9,0,-8,-8,0,1,1
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202110,31/10/21 00:00,20,20,0,-17,-17,0,3,3
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202110,31/10/21 00:00,0,0,0,-131,-131,0,-131,-131
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202110,31/10/21 00:00,0,0,0,-17,-17,0,-17,-17
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202110,31/10/21 00:00,8,8,0,-10,-10,0,-2,-2
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA03,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202110,31/10/21 00:00,56,56,0,-1,-1,0,55,55
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA03,2021,202110,31/10/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD03,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD04,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD09,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD10,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,1,PDTE,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202111,30/11/21 00:00,7,7,0,-3,-3,0,4,4
SOC01,SEG02,LP01,1,1,PROD11,1,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202111,30/11/21 00:00,62,61,1,-20,-20,0,42,42
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202111,30/11/21 00:00,67,66,1,-12,-12,0,55,55
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202111,30/11/21 00:00,212,209,3,-10,-10,0,202,202
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA01,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202111,30/11/21 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202111,30/11/21 00:00,6,6,0,-11,-11,0,-5,-5
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202111,30/11/21 00:00,12,12,0,-7,-7,0,5,5
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA02,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202111,30/11/21 00:00,47,46,1,0,0,0,47,47
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA02,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA02,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202111,30/11/21 00:00,8,8,0,-8,-8,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202111,30/11/21 00:00,44,44,0,-9,-9,0,35,35
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202111,30/11/21 00:00,1,1,0,-120,-120,0,-119,-119
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202111,30/11/21 00:00,1,1,0,-20,-20,0,-19,-19
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202111,30/11/21 00:00,36,36,0,-1,-1,0,35,35
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA03,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202111,30/11/21 00:00,140,139,1,-1,-1,0,139,139
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA03,2021,202111,30/11/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD03,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD04,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD09,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD10,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,1,PDTE,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,PDTE,2021,202112,31/12/21 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2021,202112,31/12/21 00:00,2,2,0,-6,-6,0,-4,-4
SOC01,SEG02,LP01,1,1,PROD11,1,ZONA01,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2021,202112,31/12/21 00:00,41,40,1,-21,-21,0,20,20
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA01,2021,202112,31/12/21 00:00,11,11,0,-53,-53,0,-42,-42
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA01,2021,202112,31/12/21 00:00,38,38,0,-17,-17,0,21,21
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA01,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA01,2021,202112,31/12/21 00:00,122,119,3,-5,-5,0,117,117
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA01,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA01,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA02,2021,202112,31/12/21 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA02,2021,202112,31/12/21 00:00,16,16,0,-10,-10,0,6,6
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA02,2021,202112,31/12/21 00:00,9,9,0,-6,-6,0,3,3
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA02,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA02,2021,202112,31/12/21 00:00,12,12,0,0,0,0,12,12
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA02,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD10,1,ZONA02,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA03,2021,202112,31/12/21 00:00,4,4,0,-12,-12,0,-8,-8
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA03,2021,202112,31/12/21 00:00,28,28,0,-9,-9,0,19,19
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA03,2021,202112,31/12/21 00:00,0,0,0,-95,-95,0,-95,-95
SOC02,SEG01,LP01,1,1,PROD10,1,ZONA03,2021,202112,31/12/21 00:00,4,4,0,-22,-22,0,-18,-18
SOC02,SEG02,LP01,1,1,PROD02,1,ZONA03,2021,202112,31/12/21 00:00,15,15,0,-9,-9,0,6,6
SOC02,SEG02,LP01,1,1,PROD03,1,ZONA03,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,ZONA03,2021,202112,31/12/21 00:00,71,71,0,-4,-4,0,67,67
SOC02,SEG02,LP01,1,1,PROD09,1,ZONA03,2021,202112,31/12/21 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD03,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP01,1,1,PROD04,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD09,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD10,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD02,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD03,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG02,LP01,1,1,PROD04,1,PDTE,2022,202201,31/1/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC01,SEG01,LP01,1,1,PROD12,1,ZONA01,2022,202201,31/1/22 00:00,3,3,0,-7,-7,0,-4,-4
SOC01,SEG02,LP01,1,1,PROD11,1,ZONA01,2022,202201,31/1/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP01,1,1,PROD02,1,ZONA01,2022,202201,31/1/22 00:00,2,2,0,-16,-16,0,-14,-14
SOC02,SEG01,LP01,1,1,PROD09,1,ZONA01,2022,202201,31/1/22 00:00,1,1,0,-91,-91,0,-90,-90
